token,Scene Name,Image Filename,Steering Angle
36aa1c0eeb50457b97911c3bd742a730,scene-1100,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800998912460.jpg,-5.126032013107343
26f99f91a8e14038bd52aee4d00df394,scene-1100,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800999412460.jpg,-5.126032013107343
8e5512a630dc44c08d3e3f692b34f808,scene-1100,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800999912460.jpg,-5.126032013107343
b4c279e61abf49bd871ff2ec4b13e115,scene-1100,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542801000412460.jpg,-5.129522671611328
9c93690fc9e24ebc90906ed922159d75,scene-1100,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542801000912460.jpg,-5.129522671611328
f2a6d0e38153467ba0d02706024e258d,scene-1100,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542801001412460.jpg,-5.129522671611328
93f4f8ac1145418cadcf14dfd2a9cf78,scene-1100,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542801001912460.jpg,-5.129522671611328
d61ef2ae3bd54793b8beec55061940f0,scene-1100,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542801002412460.jpg,-5.129522671611328
fc8ed14d78fa4879898315f5dee21d38,scene-1100,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542801002912460.jpg,-5.129522671611328
dc53cf076d114df7bb59c2a0b3bc3154,scene-1100,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542801003412460.jpg,-5.129522671611328
9bd27a83e6ee47f9aa372bbe8a8573c8,scene-1100,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542801003912460.jpg,-5.129522671611328
236f1ecb6ee7459d918cd011831674d6,scene-1100,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542801004412460.jpg,-5.127777342359336
8336b62c3f6f4bb988c3865cc5df4446,scene-1100,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542801004912460.jpg,-5.129522671611328
8cc06390249d4895b5b9b860f0952f24,scene-1100,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542801005412460.jpg,-5.129522671611328
d7cb9aa06de1442d8e2a22d562045cb4,scene-1100,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542801005912460.jpg,-5.129522671611328
4d4e4c0fd8ec49bdb12788e0a9ecbce3,scene-1100,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542801006412460.jpg,-5.129522671611328
0d6668bcb0644bbaaee81c17cc308845,scene-1100,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542801006912460.jpg,-5.129522671611328
abf3d91d3c28407e80e3334fe89c03cb,scene-1100,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542801007412469.jpg,-5.127777342359336
