token,Scene Name,Image Filename,Steering Angle
a7acb150914b40bdad9a2dc4e657cbf9,scene-0061,samples/CAM_FRONT/n015-2018-07-24-11-22-45+0800__CAM_FRONT__1532402941262460.jpg,1.1850785621041513
aa581aac963a4fad848ac11fe66e8637,scene-0061,samples/CAM_FRONT/n015-2018-07-24-11-22-45+0800__CAM_FRONT__1532402945162460.jpg,1.4625859131712513
67e5f88901214f3aa03d68e028185e22,scene-0061,samples/CAM_FRONT/n015-2018-07-24-11-22-45+0800__CAM_FRONT__1532402945662460.jpg,1.8500490071139888
29e056fc277543c9bc42310b122c640e,scene-0061,samples/CAM_FRONT/n015-2018-07-24-11-22-45+0800__CAM_FRONT__1532402946262460.jpg,2.2828906616085862
ed5fc18c31904f96a8f0dbb99ff069c0,scene-0061,samples/CAM_FRONT/n015-2018-07-24-11-22-45+0800__CAM_FRONT__1532402946762460.jpg,2.9827676916583106
e54b784a608644a2804fcf800c7499f7,scene-0916,samples/CAM_FRONT/n015-2018-10-08-15-36-50+0800__CAM_FRONT__1538984250412460.jpg,1.52192710773906
a1289b27ca1d41deb6fc982be9a3d03c,scene-0916,samples/CAM_FRONT/n015-2018-10-08-15-36-50+0800__CAM_FRONT__1538984250912460.jpg,2.2881266493645724
e6e877f31dd447199b56cae07f86daad,scene-0916,samples/CAM_FRONT/n015-2018-10-08-15-36-50+0800__CAM_FRONT__1538984251412460.jpg,3.0421088862261194
cb4e6195faad467094fbd4d0a9e960e9,scene-0916,samples/CAM_FRONT/n015-2018-10-08-15-36-50+0800__CAM_FRONT__1538984251912460.jpg,4.160864936754483
7f594234e8034228b1a7d727f1981e09,scene-0916,samples/CAM_FRONT/n015-2018-10-08-15-36-50+0800__CAM_FRONT__1538984252412460.jpg,4.3772857640017815
9cdbf5ff7f294549aea0a4307e5d104a,scene-0916,samples/CAM_FRONT/n015-2018-10-08-15-36-50+0800__CAM_FRONT__1538984252912460.jpg,4.375540434749789
b4ff30109dd14c89b24789dc5713cf8c,scene-0916,samples/CAM_FRONT/n015-2018-10-08-15-36-50+0800__CAM_FRONT__1538984253412460.jpg,3.906046865963313
5998b71b64c146769bde1d5430741381,scene-1077,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800367912460.jpg,3.0298915814621625
30aaef2c5ab44dc4afea271fe829b459,scene-1077,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800368412460.jpg,2.9670597283903604
e8b1863300964b2481fee312496d06d8,scene-1077,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800368912460.jpg,2.3108159296404938
f0c059b6d7b8438ea9f08de0a3c1fc1a,scene-1077,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800369412460.jpg,1.947787445225678
d1136fce62f14400a069613e274f46f7,scene-1094,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800852912460.jpg,2.5551620249197
f65ffdc408fb4a0c8ef0d1614b47dce8,scene-1094,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800853412460.jpg,4.255112716362179
0915646e387b484785ae2b847ffdee2f,scene-1094,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800853912460.jpg,5.407030022678436
95c0a92d52584756832ec795d346e296,scene-1094,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800854412460.jpg,5.480333851262195
9c7c7d5d109c40fcaecd3c422d37b4f6,scene-1094,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800854912460.jpg,5.150466622635273
7d82aa0c679141d1a71733b85fdcd3ed,scene-1094,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800855412460.jpg,4.010766621082973
07175443e8444b8c8c4802fd004e33c1,scene-1094,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800855912460.jpg,1.7784905077822235
